Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
390998.1,8.2,54.4,1.301928278985628,1.301928278985628,0,0,0,0,0.4,0.8,0,0,0,0,0,5150.3,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,710.8,66,336.4,106.94833333333334,85.94388868232613,192.5,0.0489240884780883,5.5,14.244378181413747,121.54301297762916,21693.964496031746,0.9,38.5
463595.2,6,64,1.460331369011693,1.460331369011693,0,0,0,0,0.5,1,0,0,0,0,0,5875.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2360,66,930,154.90595444931745,213.8178522812917,78.8,169464484.5649441,13.5,17.604553448384685,302.9804691921222,46195.71579369223,1,244.6
462419.4,6,64,1.4603312315733956,1.4603312315733956,0,0,0,0,0.5,1,0,0,0,0,0,5875.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,440.4,67.8,105.6,80.67948412698414,13.771231380855795,78.2,6.649494171142578e-05,5.5,12.700315940449135,19.47546218938423,217.10424733875035,0.9,38.5
196207.6,7,44.9,0.9046027994551066,0.9046027994551066,0,0,0,0,0.3,0.6,0,0,0,0,0,2388.1,0,0,0,0,0,0,0,0.6,0.2,0,0.2,0,0,0.8,0.8,1274.6,51.6,153.4,81.47587435698117,26.005061682669275,98.9,169464484.713375,13.5,12.766584144661971,36.89719769433892,893.2240256435392,1,244.6
657422.4,6,64,2.0336490431896883,2.0336490431896883,0,0,0,0,0.5,1,0,0,0,0,0,8185.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,454.6,67.9,105,82.84222222222222,15.51457540481265,80.3,7.050037384033203e-05,5.5,12.869260784614903,21.9409229519461,274.9598368606702,0.9,38.5
595922.8,7.1,57.7,1.9785884839927192,1.9785884839927192,0,0,0,0,0.5,0.9,0,0,0,0,0,7368.7,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1383.9,66,217,89.53217165574365,37.5513345966294,95.6,169464484.8137349,13.5,13.382135844644452,53.22936442072476,1422.888374153503,1,244.6
382585.1,5.9,62.7,1.771742643205365,1.771742643205365,0,0,0,0,0.3,0.7,0,0,0,0,0,4963.4,0,0.1,0,0,0,0,0,0.7,0.1,0,0.2,0,0,0.8,0.8,439.4,49.2,148.7,76.56456349206348,30.866371998580583,85,0.100089693069458,5.5,12.352378568036954,43.6516419016458,1444.8056303697406,0.9,38.5
414913.7,6,64,1.3336265357012331,1.3336265357012331,0,0,0,0,0.5,1,0,0,0,0,0,5369.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1263,42,217,81.6769657380803,39.438181222227534,76.2,169464484.8139454,13.5,12.777628642249224,55.89542957446808,1573.402649755657,1,244.6
411411.7,7.1,82.6,1.312263664238882,1.312263664238882,0,0,0,0,0.4,0.9,0,0,0,0.1,0,4914.9,0,0.1,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,473.9,66,137.6,81.39623015873016,23.88207816401116,94.3,0.0997858047485351,5.5,12.733370556669804,33.77435883719893,1004.1139412163012,0.9,38.5
657901.9,6,64,2.033623710376418,2.033623710376418,0,0,0,0,0.5,1,0,0,0,0,0,8191.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1384.1,66,246,89.5237981389955,44.43476424615853,80.5,169464484.9138468,13.5,13.381815876250764,62.98459338117766,1994.2259449959045,1,244.6
469484.4,6,69.9,1.485220453056004,1.485220453056004,0,0,0,0,0.4,1,0,0,0,0,0,5983.2,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,415,66,96.6,73.60420634920635,11.039292672011316,75.7,0.099989104270935,5.5,12.127226482229284,15.61191741576433,161.80064846308895,0.8,38.5
316853.6,6,64,1.0536348680443122,1.0536348680443122,0,0,0,0,0.5,1,0,0,0,0,0,4243.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1171.4,66,111,75.61903134919777,12.534162655627007,74.7,169464485.0138318,13.5,12.301790192869332,17.741471827253136,157.74258635581455,1,244.6
201954,3.6,38.4,1.4069995491852785,1.4069995491852785,0,0,0,0,0.3,0.6,0,0,0,0,0,2390.5,0,0,0,0,0,0,0,0.6,0,0,0.4,0,0,0.6,0.6,416.4,58.9,103,78.55734126984126,15.77559768220696,69.5,0.0015971899032592,5.5,12.52393334640944,22.31006419671865,291.94382613693625,0.9,38.5
509951.6,8.2,64,1.660112068515695,1.660112068515695,0,0,0,0,0.4,0.8,0,0,0,0,0,6556.4,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,2092,42,930,136.8084196522432,214.6089215887439,174.6,169464485.2118153,13.5,16.548696715614277,304.1320866486123,46581.66384210184,1,244.6
501106.4,6,64,1.5135833892623718,1.5135833892623718,0,0,0,0,0.5,1,0,0,0,0,0,6099.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,468.6,70.4,110.8,88.61194444444445,17.66838218453906,81.1,0.1000431060791015,5.5,13.29941025443508,24.98686571056631,349.6493127204585,0.9,38.5
480486.2,6,64,1.4469202384903783,1.4469202384903783,0,0,0,0,0.5,1,0,0,0,0,0,5831.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1276,66,111,82.41584154622467,18.007774218230022,81.2,169464485.2138117,13.5,12.844773108674366,25.47939814708308,324.7908784064632,1,244.6
637766.4,6,64,2.033593253885723,2.033593253885723,0,0,0,0,0.5,1,0,0,0,0,0,8198.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,424.4,67.9,90,77.6411507936508,9.301594353664576,77.9,0.1000704050064087,5.5,12.459260613357683,13.154440886645446,99.52001850277148,0.9,38.5
594964,7.1,83.1,1.850225439937206,1.850225439937206,0,0,0,0,0.5,0.9,0,0,0,0,0,7380.1,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1292.3,66,165,82.81650405966583,25.498370396900697,95.9,169464485.51367098,13.5,12.866909254057612,36.20302666883329,807.3988695688007,1,244.6
619394.4,6,64,1.9035738480138071,1.9035738480138071,0,0,0,0,0.5,1,0,0,0,0,0,7677.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,429.5,66,95.7,75.96519841269841,11.9602641183485,80.7,4.651546478271484e-05,5.5,12.320164795400242,16.91436772573274,175.30369272801713,0.9,38.5
343096.8,7.1,64,1.1376217069849166,1.1376217069849166,0,0,0,0,0.4,0.9,0,0,0,0,0,4545,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1818.8,66,684.3,114.5235061863661,146.1606354890382,160.6,169464485.61358067,13.5,15.064688749483295,207.3252098175425,28827.55411803601,1,244.6
373095.4,6,64,1.0935514723717907,1.0935514723717907,0,0,0,0,0.5,1,0,0,0,0,0,4410.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,444.4,67.7,100,80.03988095238095,13.025024528500577,81,7.200241088867188e-05,5.5,12.64970076810675,18.420166338447736,205.0226070011338,0.9,38.5
459589.8,5.9,51.2,1.8502285599228152,1.8502285599228152,0,0,0,0,0.4,0.7,0,0,0,0,0,5743,0,0,0,0,0,0,0,0.7,0.1,0,0.2,0,0,0.8,0.8,1258.8,51.6,152.2,80.95980444993603,24.27609384681729,87.8,169464485.7137989,13.5,12.712387159580354,34.386147006150864,677.5968295155432,1,244.6
470584,6,64,1.446873183933052,1.446873183933052,0,0,0,0,0.5,1,0,0,0,0,0,5837.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,432.3,66,101.9,77.35587301587302,13.5721071316745,78.5,0.0001108169555664,5.5,12.43293766161373,19.193857975594675,211.0895095742001,0.9,38.5
616741.1,6,64,2.0335588381271297,2.0335588381271297,0,0,0,0,0.5,1,0,0,0,0,0,8206.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1194.5,66,111,77.12007866015993,13.070201945154873,75.3,169464485.81377107,13.5,12.415854907904366,18.508454702331267,171.62725514547253,1,244.6
444577.6,6,81.8,1.322656586665898,1.322656586665898,0,0,0,0,0.4,1,0,0,0,0,0,5338,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,450.5,64.8,106.3,81.45765873015874,18.19215430020096,78.1,0.0886422157287597,5.5,12.75472014572063,25.72759134012821,369.6812401581003,0.9,38.5
601170,6,81.8,1.8426913928285784,1.8426913928285784,0,0,0,0,0.6,1,0,0,0,0,0,7439,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,1267.9,54,123,81.77442337890866,20.70098255936092,86.2,169464485.8251437,13.5,12.78732854991163,29.348062914310056,431.0473826426281,1,244.6
404104.1,7.1,83.1,1.2936078559730049,1.2936078559730049,0,0,0,0,0.5,0.9,0,0,0,0,0,5141.5,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,518.6,66,195.6,91.04285714285712,45.45628272856196,88.4,0.099903917312622,5.5,13.444337942868898,64.28489152979822,2782.2440770975054,0.9,38.5
70593,6,64,0.2359329130651827,0.2359329130651827,0,0,0,0,0.7,1,0,0,0,0,0,950.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1254,66,246,81.39654474524443,44.24970460240505,67.4,169464485.91380528,13.5,12.761465307549395,62.71198857204828,1979.9757534486496,1,244.6
337866.7,6,64,1.049095507085183,1.049095507085183,0,0,0,0,0.8,1,0,0,0,0,0,4235.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,402.3,66.8,91.1,71.8065873015873,8.106647293611863,73.8,5.211830139160156e-05,5.5,11.981161745607212,11.464530548001042,105.25734385235576,0.7,38.5
333948.2,6,64,1.063751539911696,1.063751539911696,0,0,0,0,0.7,1,0,0,0,0,0,4294.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1122.3,66,113,72.49699110787734,12.22978085905839,69.3,169464485.91394648,13.5,12.042806515390527,17.331766079515432,150.71924010156894,1,244.6
154317.3,6,64,0.5104874274524069,0.5104874274524069,0,0,0,0,0.5,1,0,0,0,0,0,2059.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,368.6,66.2,68,67.11015873015872,0.890615624730603,67,0.0001075029373168,5.5,11.585315252000282,1.2595206953554057,0.8816135046611236,0.9,38.5
399614.7,6,64,1.2113332205083638,1.2113332205083638,0,0,0,0,0.5,1,0,0,0,0,0,4890.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1087.9,66,107.6,70.0920516957243,10.40298120144247,73.3,169464485.9140865,13.5,11.84051735345129,14.749290421851509,118.89585667475384,1,244.6
127787,6,64,0.4259208011636845,0.4259208011636845,0,0,0,0,0.7,1,0,0,0,0,0,1718.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,369.8,66.2,68,67.26595238095237,0.8739918274431208,67.4,1.6307830810546876e-05,5.5,11.598763450837776,1.2360110957733073,0.8494869614512472,0.9,38.5
78908,6,64,0.2592149011175084,0.2592149011175084,0,0,0,0,0.6,1,0,0,0,0,0,1045.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1043.4,66,68,67.3265484000004,0.9403452695815911,67.2,169464485.9141031,13.5,11.60369196527174,1.3313783042056204,0.8875206326060818,1,244.6
137822.5,6,64,0.4566702503173966,0.4566702503173966,0,0,0,0,0.5,1,0,0,0,0,0,1842.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,368.4,66,67.8,66.91015873015871,0.890615624730603,67,9.083747863769532e-06,5.5,11.568037402338827,1.2595206953554057,0.8816135046611236,0.9,38.5
199964,6,64,0.6269400935075248,0.6269400935075248,0,0,0,0,0.5,1,0,0,0,0,0,2530.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1038,66,68,66.96828922109881,0.9979710665694316,67,169464485.9141179,13.5,11.572641446238684,1.4111482069084786,0.9956748559164884,1,244.6
202484.7,6,64,0.6346409056378268,0.6346409056378268,0,0,0,0,0.1,1,0,0,0,0,0,2561.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,364.8,66,67.8,66.38579365079366,0.6944021838911053,66.2,0.0002251863479614,5.5,11.522632210177347,0.9820329862002972,0.5516802091206852,0.9,38.5
130639.4,6,64,0.4337936448261295,0.4337936448261295,0,0,0,0,0.2,1,0,0,0,0,0,1750.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1030,66,71.2,66.38849112274036,1.2934856379737472,69.2,169464486.1130779,13.5,11.517226583663945,1.714897583984405,3.44103068858155,1,244.6
207044.3,6,64,0.6842971580567168,0.6842971580567168,0,0,0,0,1,1,0,0,0,0,0,2762.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,466.7,80,92.5,84.4790476190476,4.469031386312111,87.3,0.0001271963119506,5.5,12.997621484828624,6.3201647971936215,25.833927437641723,0.9,38.5
220115.7,6,64,0.6908860748421951,0.6908860748421951,0,0,0,0,1,1,0,0,0,0,0,2789.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1381.1,79.9,117,89.06727306963764,10.465564189126392,90.1,169464486.0141402,13.5,13.35045031522319,14.799352058805502,109.84142096903338,1,244.6
207082.4,6,64,0.6477707792869294,0.6477707792869294,0,0,0,0,0.2,1,0,0,0,0,0,2615.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,455.5,75.7,118,89.91099206349206,18.0489680397614,75.7,0.0040410995483398,5.5,13.367619535952354,25.525095388669108,394.9326290469892,0.9,38.5
274550,6,64,0.8711505113104066,0.8711505113104066,0,0,0,0,0,1,0,0,0,0,0,3517.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1120,66,118,72.48708261080165,16.45747626730742,66,169464486.01805332,13.5,12.042215840095247,23.321831625571896,273.5988111115692,1,244.6
304790.6,8.2,64,0.9465732885576228,0.9465732885576228,0,0,0,0,0.1,0.8,0,0,0,0,0,3691.9,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,685,66,340,102.50873015873016,86.1049908087713,169,0.095322299003601,5.5,13.91397522261909,121.77084578977512,22130.951936255984,0.4,38.5
659973.2,6,64,2.034020516130091,2.034020516130091,0,0,0,0,0.5,1,0,0,0,0,0,8217.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2145.6,66,930,140.49973795640204,213.50156396654165,80.5,169464486.1134549,13.5,16.76908068846594,302.55613278049213,46101.028522162895,1,244.6
660128.4,6,64,2.0340102339181176,2.0340102339181176,0,0,0,0,0.5,1,0,0,0,0,0,8219.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,444.6,67.8,100.4,80.30111111111111,13.072715542687764,80.5,0.1003666877746582,5.5,12.670529852297896,18.48761161751459,204.04558289241623,0.9,38.5
557081.2,6,80.7,1.837116083440912,1.837116083440912,0,0,0,0,0.5,1,0,0,0,0,0,7425.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1214.4,66,111,78.49659445860297,15.068948235904632,75.1,169464486.4139145,13.5,12.526427902589589,21.347630899240404,228.41907306321588,1,244.6
461572.9,7.1,83.1,1.330759101851831,1.330759101851831,0,0,0,0,0.4,0.9,0,0,0,0,0,5297.8,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,470.6,66,120,83.57055555555556,21.76727083115039,97.4,0.0654186964035034,5.5,12.914680755509975,30.78356962526116,618.5840551146384,0.9,38.5
465156.4,6,63.5,1.4302678469218202,1.4302678469218202,0,0,0,0,0.5,1,0,0,0,0.1,0,5623.3,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,1411.1,66,246,91.33974763325767,44.67111433996725,81.1,169464486.44843954,13.5,13.515766147193556,63.320979621851016,2015.448045247039,1,244.6
388368.6,4.2,44.8,1.887412365969164,1.887412365969164,0,0,0,0,0.3,0.7,0,0,0,0,0,5163.5,0,0,0,0,0,0,0,0.7,0,0,0.3,0,0,0.7,0.7,387.6,58.8,82.9,71.22722222222222,10.023896462789748,64.4,0.00934898853302,5.5,11.930808600709687,14.175930325500952,119.8600392416226,0.9,38.5
217386.9,5.3,50.7,1.3329104713324775,1.3329104713324775,0,0,0,0,0.3,0.6,0,0,0,0,0,2878.8,0,0.1,0,0,0,0,0,0.6,0.1,0,0.3,0,0,0.7,0.7,1613.9,42,676.5,100.95500510325586,147.99969879877148,156.7,169464486.6039136,13.5,14.09743501023595,209.98158298033252,29735.82834653593,1,244.6
421222,6,64,1.2508400621382296,1.2508400621382296,0,0,0,0,0.5,1,0,0,0,0,0,5057.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,429.5,66,95.7,75.99257936507937,12.050993549514482,80.9,0.0001871109008789,5.5,12.322441470353509,17.042678517794062,177.72555383912822,0.9,38.5
526948.5,7.1,64,1.6939688702366595,1.6939688702366595,0,0,0,0,0.4,0.9,0,0,0,0,0,6770.2,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1287,66,162.5,82.55675946903114,25.29447446509013,88.2,169464486.7137677,13.5,12.85445282149573,35.85249893089296,726.7862005475296,1,244.6
581933.8,6,64,1.7740395766074912,1.7740395766074912,0,0,0,0,0.5,1,0,0,0,0,0,7175.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,445.6,67.8,100.4,80.41234126984128,13.166148994919018,80.9,8.499622344970703e-05,5.5,12.679220788783628,18.61974647283937,207.36557613693623,0.9,38.5
582058.6,6,64,1.7740330143013725,1.7740330143013725,0,0,0,0,0.5,1,0,0,0,0,0,7177.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1246.2,66,111,80.39030595307685,16.23704993754261,80.7,169464486.8136664,13.5,12.685887881691512,22.97637742434365,264.4258908192488,1,244.6
550026.4,6,64,1.74069679491422,1.74069679491422,0,0,0,0,0.5,1,0,0,0,0,0,7043.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,429.6,67.9,95.4,78.27912698412698,10.436490111334791,78.2,0.0998889923095703,5.5,12.510339947811254,14.759425859022354,127.95413523557572,0.9,38.5
551022.6,6,64,1.7406933782251546,1.7406933782251546,0,0,0,0,0.5,1,0,0,0,0,0,7044.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1228.8,66,111,79.42000850284907,15.167760998138522,78.2,169464486.81387338,13.5,12.608120732080383,21.461906615430514,230.85708222792232,1,244.6
518219.8,7.1,100.9,1.6596745240348618,1.6596745240348618,0,0,0,0,0.4,0.9,0,0,0,0,0,6637.4,0,0.1,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,549.8,54,226.8,102.64876984126984,62.2796003324577,90.2,0.0998702049255371,5.5,14.224878830529372,88.0766554493376,4476.484297036407,0.9,38.5
444359.6,6,69.9,1.318937278576383,1.318937278576383,0,0,0,0,0.6,1,0,0,0,0,0,5338.9,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,1374.6,54,246,88.99444905369828,44.64694748229039,83.6,169464487.0677948,13.5,13.34173558118318,63.284368869869,2014.630278636984,1,244.6
387994.3,6,64,1.2107945395203523,1.2107945395203523,0,0,0,0,0.5,1,0,0,0,0,0,4901.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,430.3,66,105.6,78.28900793650793,15.167059031715253,77.3,5.600452423095703e-05,5.5,12.506058607270344,21.44946058396505,262.5588459782061,0.9,38.5
320378.1,6,64,1.0541611114154288,1.0541611114154288,0,0,0,0,0.5,1,0,0,0,0,0,4267.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1181.6,66,110,76.22713904559494,12.425254175515716,76.2,169464487.01376778,13.5,12.341133787073913,17.552177796473682,154.22635735239578,1,244.6
497275.4,8.2,64,1.50242017059095,1.50242017059095,0,0,0,0,0.4,0.8,0,0,0,0,0,5955,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,1043.5,66,607,166.0402380952381,183.405330977745,179.7,0.0999431848526,5.5,17.76838812154192,259.37430648025327,50744.20222165533,0.9,38.5
588839.4,6,69.9,1.83224044719512,1.83224044719512,0,0,0,0,0.5,1,0,0,0,0,0,7421,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2235.2,66,928,146.58342524778283,211.2900928711492,79,169464487.31389523,13.5,17.126111221201835,299.41095466371854,45130.49989470964,1,244.6
472601,6,64,1.4807060074784708,1.4807060074784708,0,0,0,0,0.5,1,0,0,0,0,0,5997.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,448.4,70.5,111,85.2207142857143,15.219295111660731,78.6,8.490085601806641e-05,5.5,13.038001081538104,21.52333355666916,262.7072964852608,0.9,38.5
472616.4,6,64,1.480704096969712,1.480704096969712,0,0,0,0,0.5,1,0,0,0,0,0,5998.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1221.6,66,111,78.80480227847488,14.048593280572703,78.6,169464487.4133783,13.5,12.559458681878088,19.87847431591352,197.9629942692345,1,244.6
661905.8,6,64,2.033918375405981,2.033918375405981,0,0,0,0,0.5,1,0,0,0,0,0,8241.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,456,67.9,105.8,83.06968253968253,15.838940258665897,80.5,0.0001092910766601,5.5,12.88680132963938,22.399644127422533,286.95334819853866,0.9,38.5
560851.6,7.1,82.5,1.6506100218463369,1.6506100218463369,0,0,0,0,0.5,0.9,0,0,0,0,0,6608.8,0,0.1,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1546.6,66,244.4,100.04257400408328,53.96135270187805,113,169464487.5139171,13.5,14.154424342886989,76.42423542040595,2937.712103236455,1,244.6
404949.8,7.1,60.7,1.3278373686192515,1.3278373686192515,0,0,0,0,0.5,0.9,0,0,0,0,0,5338.7,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1024,67.9,592,161.11527777777775,178.04119099663788,179.8,0.09982750415802,5.5,17.464423487612578,251.78826696850388,51732.70582330247,0.9,38.5
487721,6,64,1.4606748237638854,1.4606748237638854,0,0,0,0,0.5,1,0,0,0,0,0,5921.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2246,66,930,147.28109717767612,213.56779218499813,80.7,169464487.5138409,13.5,17.167111330885838,302.6379674086324,46108.4063237265,1,244.6
349898,6,64,1.1473998944234831,1.1473998944234831,0,0,0,0,0.5,1,0,0,0,0,0,4650.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,423.6,67.8,88.4,77.60000000000001,9.029170902097372,76.2,4.038810729980469e-05,5.5,12.456418667405822,12.769175946730616,90.81890476190476,0.9,38.5
483371.2,7.1,64,1.4105739038584908,1.4105739038584908,0,0,0,0,0.5,0.9,0,0,0,0,0,5638.3,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1346.5,66,214,87.01764313515861,36.148083421264666,95.9,169464487.7136712,13.5,13.191236842383,51.24052877715151,1318.578394210526,1,244.6
575095.3,6,64,1.8872506087218195,1.8872506087218195,0,0,0,0,0.5,1,0,0,0,0,0,7653.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,409.3,66,82.9,73.57555555555555,8.215467352076649,75.3,0.0998495817184448,5.5,12.128422452504108,11.618425350540177,75.0493077601411,0.9,38.5
662091.4,6,64,2.0338843352846707,2.0338843352846707,0,0,0,0,0.5,1,0,0,0,0,0,8249.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1203.8,66,108.2,77.5472018860912,13.834298664411651,80.4,169464487.81386048,13.5,12.450710260003078,19.60552845710901,195.0525738081767,1,244.6
651819.5,6,64,2.033875901974807,2.033875901974807,0,0,0,0,0.5,1,0,0,0,0,0,8251.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,419.5,66,90.9,74.7168253968254,10.137609196248423,80.5,7.941722869873047e-05,5.5,12.22041038808526,14.33674441537273,123.02748652053415,0.9,38.5
369370.3,7.1,82.6,1.15584855224834,1.15584855224834,0,0,0,0,0.4,0.9,0,0,0,0.1,0,4493.5,0,0.1,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1300.5,66,178.5,83.29814421002114,28.708943685575026,92.1,169464488.0135577,13.5,12.903709747281567,40.74475616316127,990.7351410889812,1,244.6
662413.2,6,64,2.0338673806991325,2.0338673806991325,0,0,0,0,0.5,1,0,0,0,0,0,8253.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,451,66,106.5,81.51285714285714,18.030805556674867,80.4,0.0994432926177978,5.5,12.759210144009764,25.49940975876176,364.5068310657596,0.9,38.5
170803.1,6,64,0.5641167331805828,0.5641167331805828,0,0,0,0,0.5,1,0,0,0,0,0,2287.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1214.6,66,111,78.44156000131619,15.246336605123412,75.4,169464488.01322812,13.5,12.522649528482347,21.603242166285906,233.8951288541392,1,244.6
361072.6,6,64,1.1140081482441944,1.1140081482441944,0,0,0,0,0.5,1,0,0,0,0,0,4520.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,419.2,66,91.7,74.67884920634921,10.016014175298087,78.8,7.59124755859375e-05,5.5,12.217540498262466,14.164783087627727,118.10162829113126,0.9,38.5
487629.1,8.2,64,1.5020197127857675,1.5020197127857675,0,0,0,0,0.4,0.8,0,0,0,0,0,5968.6,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,1431.9,66,285.1,89.69797655517857,52.1364572845013,177.1,169464488.1750713,13.5,13.336596710516906,74.37911032083227,7616.983403261317,1,244.6
652294.4,6,64,2.0338511904197927,2.0338511904197927,0,0,0,0,0.5,1,0,0,0,0,0,8257.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,419.9,66,90.7,74.79277777777777,10.153856606621146,80.5,6.361007690429688e-05,5.5,12.226635164037416,14.35972172347528,122.58770590828924,0.9,38.5
163354.3,3,32,0.8640970839471198,0.8640970839471198,0,0,0,0,0.2,0.5,0,0,0,0,0,2017.6,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0.5,1169,54,111,76.03959931838027,17.616074205561773,60.2,169464488.1632511,13.5,12.333230284423356,24.965470654364164,314.95851856625774,1,244.6
466141.1,4.2,44.8,1.6439268107444884,1.6439268107444884,0,0,0,0,0.4,0.7,0,0,0,0,0,5781.6,0,0,0,0,0,0,0,0.7,0,0,0.3,0,0,0.7,0.7,386.9,60,85.1,67.38920634920635,9.33296810379056,76.9,0.0752828121185302,5.5,11.59854924491846,13.198810069576115,133.8740466112371,0.7,38.5
641624.1,6,64,2.033838308904277,2.033838308904277,0,0,0,0,0.5,1,0,0,0,0,0,8260.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1180.1,60,111,76.12115147193707,16.660955205345434,77.7,169464488.4135653,13.5,12.324660793297612,23.364704356727,274.0985307215566,1,244.6
468474.9,4.8,67.9,1.8370051112060248,1.8370051112060248,0,0,0,0,0.3,0.8,0,0,0,0,0,5809.5,0,0,0,0,0,0,0,0.8,0,0,0.2,0,0,0.8,0.8,417.4,58.8,106.5,76.990873015873,16.666960109398993,71.2,0.0444875001907348,5.5,12.398947748434672,23.570641030243426,312.3993151297556,0.9,38.5
520342.2,7.1,83.1,1.5904733953620795,1.5904733953620795,0,0,0,0,0.5,0.9,0,0,0,0,0,6380.7,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1320.1,42,246,85.37174934628496,46.033996764799234,96.1,169464488.469508,13.5,13.06599530710935,65.25090788578518,2142.591188633852,1,244.6
